id,neg,neu,pos,compound
4287,0.077,0.875,0.049,-0.8813
11722,0.114,0.823,0.063,-0.8853
13715,0.133,0.783,0.084,0.0258
3985,0.026,0.932,0.042,0.714
15069,0.051,0.923,0.027,-0.2263
12537,0.034,0.887,0.079,0.8993
8488,0.073,0.869,0.059,-0.5136
8975,0.053,0.849,0.097,0.9863
9515,0.098,0.834,0.069,-0.8616
19071,0.112,0.785,0.104,-0.6638
187,0.116,0.818,0.066,-0.9589
16811,0.051,0.861,0.088,0.3612
6797,0.057,0.869,0.074,0.8516
8976,0.18,0.708,0.111,-0.9957
12483,0.032,0.898,0.07,0.9032
177,0.036,0.883,0.081,0.9774
14344,0.102,0.819,0.079,-0.5993
2224,0.116,0.799,0.085,-0.9747
1097,0.13,0.771,0.1,-0.9799
17598,0.049,0.885,0.066,0.8593
9113,0.025,0.898,0.077,0.9538
20196,0.047,0.81,0.143,0.9043
16033,0.081,0.86,0.059,-0.9111
1481,0.043,0.883,0.074,0.9524
19448,0.028,0.835,0.137,0.9819
13403,0.111,0.841,0.049,-0.9908
10647,0.037,0.892,0.07,0.826
2026,0.039,0.872,0.089,0.9798
10951,0.151,0.795,0.054,-0.9941
938,0.1,0.824,0.075,-0.9551
13993,0.086,0.754,0.16,0.9701
15296,0.195,0.723,0.082,-0.9935
16872,0.171,0.764,0.065,-0.9999
17311,0.102,0.81,0.088,-0.9409
7970,0.0,1.0,0.0,0.0
7740,0.066,0.841,0.093,0.949
1066,0.085,0.837,0.078,-0.507
4863,0.123,0.782,0.096,-0.9855
1330,0.03,0.931,0.04,0.4804
5617,0.146,0.776,0.078,-0.9938
14486,0.066,0.702,0.233,0.9524
13712,0.165,0.667,0.168,0.2732
11363,0.188,0.763,0.048,-0.9971
3932,0.131,0.759,0.11,-0.9286
16562,0.09,0.845,0.065,-0.9194
16155,0.082,0.859,0.059,-0.765
456,0.088,0.773,0.139,0.9642
10062,0.06,0.861,0.08,0.8479
4779,0.06,0.89,0.05,-0.7368
15912,0.085,0.84,0.075,-0.8524
6489,0.084,0.868,0.048,-0.9718
2974,0.068,0.85,0.082,0.5862
14541,0.0,0.928,0.072,0.7783
8784,0.129,0.775,0.095,-0.9907
6184,0.12,0.846,0.034,-0.9834
3555,0.128,0.808,0.064,-0.9781
3536,0.056,0.815,0.129,0.9895
6904,0.0,0.806,0.194,0.9336
5124,0.087,0.861,0.052,-0.8934
22402,0.111,0.818,0.071,-0.3612
17346,0.046,0.908,0.046,0.0
2640,0.057,0.888,0.054,-0.6911
21107,0.111,0.821,0.069,-0.9986
20077,0.082,0.857,0.062,-0.9222
13720,0.065,0.859,0.076,0.8479
20402,0.151,0.786,0.063,-0.9806
13076,0.069,0.78,0.15,0.9905
4310,0.121,0.79,0.09,-0.9416
9326,0.082,0.821,0.097,0.5211
4565,0.092,0.784,0.124,0.9357
14584,0.18,0.761,0.059,-0.9934
5274,0.086,0.784,0.13,0.987
12233,0.056,0.876,0.068,0.224
103,0.009,0.892,0.099,0.9711
23403,0.038,0.859,0.104,0.9902
15895,0.055,0.899,0.046,-0.1531
6148,0.05,0.858,0.092,0.9866
19275,0.046,0.869,0.086,0.8801
6485,0.044,0.835,0.122,0.9853
13209,0.143,0.716,0.141,0.5105
6255,0.054,0.862,0.084,0.9806
11698,0.052,0.893,0.056,0.2144
1758,0.085,0.823,0.092,0.0408
5809,0.029,0.849,0.123,0.9967
3600,0.088,0.874,0.038,-0.9779
9100,0.08,0.779,0.141,0.9165
12001,0.114,0.798,0.088,-0.0258
6101,0.02,0.892,0.089,0.9323
18420,0.112,0.841,0.047,-0.91
949,0.151,0.727,0.122,-0.9172
11529,0.122,0.821,0.057,-0.9833
22390,0.06,0.849,0.091,0.5904
19039,0.106,0.807,0.088,-0.2613
17239,0.057,0.881,0.062,-0.2561
7872,0.088,0.788,0.125,0.9485
10973,0.043,0.896,0.061,0.8171
15604,0.07,0.894,0.036,-0.9169
20956,0.034,0.809,0.158,0.996
14195,0.099,0.804,0.097,-0.6741
21802,0.131,0.786,0.083,-0.9941
3116,0.067,0.823,0.11,0.9792
8402,0.046,0.918,0.036,-0.7506
13679,0.121,0.786,0.093,-0.784
16044,0.082,0.762,0.156,0.9196
13542,0.257,0.588,0.154,-0.4199
4158,0.101,0.81,0.088,-0.9509
2265,0.161,0.767,0.072,-0.9906
20496,0.036,0.805,0.159,0.8309
22921,0.065,0.867,0.068,-0.1459
14579,0.013,0.828,0.16,0.9958
15734,0.049,0.893,0.058,0.1926
7504,0.108,0.861,0.031,-0.6908
17359,0.162,0.803,0.035,-0.8835
1897,0.038,0.883,0.079,0.6037
10577,0.074,0.866,0.061,0.0396
16058,0.064,0.894,0.042,-0.8731
17832,0.059,0.888,0.053,-0.4333
5384,0.038,0.807,0.154,0.9918
2201,0.026,0.881,0.093,0.9772
8141,0.055,0.898,0.047,-0.489
20786,0.05,0.859,0.091,0.4005
12371,0.19,0.753,0.057,-0.9931
444,0.051,0.873,0.077,0.5095
10828,0.038,0.821,0.142,0.9985
19905,0.029,0.93,0.042,0.4228
7258,0.081,0.844,0.075,-0.4889
19788,0.096,0.806,0.097,0.8931
12157,0.126,0.793,0.081,-0.8481
8424,0.091,0.848,0.062,-0.9152
2547,0.042,0.898,0.06,0.8108
986,0.052,0.837,0.111,0.9754
20677,0.113,0.783,0.104,-0.8555
6715,0.095,0.831,0.074,-0.1531
15049,0.189,0.792,0.019,-0.9823
1791,0.084,0.814,0.102,0.9511
12967,0.011,0.95,0.039,0.738
21095,0.082,0.851,0.067,-0.9575
20765,0.142,0.766,0.092,-0.9184
19643,0.154,0.75,0.096,-0.34
3397,0.023,0.946,0.031,0.3919
10982,0.073,0.871,0.057,-0.8236
11710,0.137,0.796,0.067,-0.9934
16442,0.146,0.829,0.025,-0.9153
6353,0.074,0.792,0.134,0.9899
2865,0.035,0.865,0.1,0.9292
20395,0.036,0.888,0.076,0.9911
16759,0.073,0.847,0.08,0.0129
14520,0.117,0.803,0.08,-0.5719
549,0.185,0.69,0.125,-0.9768
12260,0.132,0.836,0.032,-0.9962
8241,0.109,0.836,0.054,-0.9733
19293,0.119,0.753,0.128,0.8693
1397,0.046,0.893,0.06,0.7499
19770,0.055,0.845,0.1,0.9627
2637,0.073,0.864,0.063,-0.852
5321,0.065,0.846,0.089,0.7081
14261,0.087,0.846,0.067,-0.9316
14400,0.096,0.867,0.037,-0.2914
1748,0.127,0.804,0.069,-0.8647
17218,0.0,0.95,0.05,0.901
13550,0.067,0.871,0.062,-0.7297
9323,0.143,0.771,0.086,-0.9956
9421,0.112,0.854,0.035,-0.9744
10404,0.067,0.843,0.09,0.3612
10948,0.114,0.808,0.077,-0.9156
5970,0.045,0.849,0.106,0.9828
19987,0.227,0.721,0.052,-0.9758
20334,0.0,1.0,0.0,0.0
3172,0.07,0.814,0.116,0.9707
17922,0.122,0.834,0.045,-0.9921
6130,0.0,0.943,0.057,0.6124
6486,0.085,0.779,0.136,0.9545
7997,0.112,0.785,0.103,-0.9662
10478,0.054,0.884,0.061,0.7311
20980,0.062,0.891,0.047,-0.8865
12544,0.048,0.872,0.079,0.9543
13887,0.11,0.86,0.03,-0.9801
11196,0.062,0.874,0.064,0.8625
901,0.128,0.782,0.091,-0.9925
10462,0.07,0.842,0.087,0.8248
13001,0.099,0.846,0.055,-0.8779
5582,0.052,0.777,0.171,0.9956
20484,0.288,0.667,0.045,-0.906
3622,0.064,0.843,0.093,0.951
12643,0.081,0.819,0.099,0.7269
15200,0.11,0.719,0.171,0.9916
1872,0.103,0.817,0.08,-0.8197
239,0.044,0.883,0.073,0.8948
3823,0.111,0.793,0.096,-0.9137
8173,0.108,0.822,0.07,-0.9739
17840,0.067,0.854,0.079,0.6767
1383,0.133,0.786,0.081,-0.9762
17812,0.091,0.855,0.055,-0.9954
4554,0.119,0.828,0.052,-0.9937
13355,0.108,0.838,0.054,-0.6597
14160,0.09,0.82,0.09,-0.2449
20887,0.164,0.836,0.0,-0.6476
20312,0.174,0.78,0.046,-0.9828
21708,0.115,0.803,0.082,-0.7515
3824,0.044,0.779,0.177,0.7906
10917,0.102,0.767,0.131,0.9398
1690,0.035,0.901,0.064,0.9329
20275,0.071,0.866,0.062,-0.8783
21717,0.144,0.829,0.027,-0.9961
15136,0.087,0.831,0.082,-0.5574
13780,0.099,0.839,0.061,-0.9912
13273,0.064,0.847,0.089,0.7414
5088,0.0,0.872,0.128,0.8519
12259,0.178,0.781,0.041,-0.9937
20644,0.073,0.884,0.043,-0.8553
3136,0.088,0.794,0.118,0.9883
12678,0.09,0.816,0.094,0.7977
22975,0.067,0.845,0.088,0.9538
20088,0.111,0.795,0.094,-0.8765
16815,0.122,0.739,0.139,-0.4154
15405,0.029,0.815,0.156,0.885
11043,0.136,0.759,0.105,-0.9595
13673,0.136,0.784,0.081,-0.8763
11067,0.082,0.831,0.088,0.7524
5335,0.067,0.835,0.098,0.9591
10501,0.095,0.819,0.086,-0.6023
14518,0.156,0.799,0.045,-0.9845
10673,0.153,0.816,0.031,-0.9944
17322,0.103,0.806,0.091,-0.9099
20508,0.261,0.676,0.063,-0.9902
12632,0.059,0.854,0.087,0.7957
22024,0.056,0.88,0.064,0.5992
6071,0.221,0.719,0.059,-0.9983
21836,0.125,0.789,0.087,-0.9997
1661,0.044,0.89,0.066,0.7269
12070,0.072,0.876,0.052,-0.9341
1948,0.013,0.938,0.048,0.886
12968,0.035,0.848,0.117,0.9861
13725,0.0,0.904,0.096,0.981
11912,0.153,0.764,0.083,-0.9869
839,0.115,0.808,0.077,-0.8363
12401,0.046,0.821,0.133,0.9759
11013,0.033,0.889,0.078,0.9412
17099,0.188,0.721,0.091,-0.9371
18729,0.087,0.86,0.053,-0.9938
9468,0.007,0.852,0.141,0.9892
735,0.0,0.851,0.149,0.8225
2613,0.108,0.816,0.076,-0.9694
6666,0.038,0.848,0.114,0.9793
16580,0.034,0.858,0.108,0.9953
13316,0.202,0.726,0.071,-0.9867
3340,0.073,0.759,0.168,0.9747
12542,0.017,0.876,0.107,0.982
8168,0.119,0.756,0.124,-0.8045
3616,0.138,0.777,0.084,-0.9849
17367,0.115,0.779,0.106,-0.9008
11846,0.07,0.827,0.103,0.7845
2353,0.094,0.808,0.099,0.128
9388,0.081,0.884,0.035,-0.9805
16528,0.133,0.741,0.126,-0.5947
6084,0.061,0.868,0.071,0.5377
7748,0.149,0.757,0.095,-0.9943
20636,0.224,0.721,0.055,-0.9403
2293,0.064,0.856,0.08,0.5994
668,0.065,0.846,0.089,0.8902
2559,0.097,0.855,0.048,-0.9842
16139,0.0,0.715,0.285,0.974
14171,0.141,0.742,0.117,-0.4404
21727,0.095,0.825,0.08,-0.8422
23048,0.013,0.866,0.122,0.9424
2590,0.086,0.797,0.117,0.9574
5008,0.024,0.78,0.196,0.9949
16609,0.084,0.858,0.058,-0.9005
11985,0.066,0.878,0.056,-0.3182
10171,0.074,0.88,0.046,-0.9957
11479,0.0,0.9,0.1,0.9514
4574,0.161,0.808,0.031,-0.9953
11127,0.147,0.648,0.205,0.9357
19796,0.206,0.771,0.023,-0.9584
21298,0.231,0.712,0.057,-0.9998
11097,0.063,0.916,0.021,-0.9109
5228,0.148,0.789,0.062,-0.9017
7215,0.046,0.869,0.085,0.9147
10628,0.039,0.891,0.071,0.872
21330,0.243,0.685,0.072,-0.998
6283,0.048,0.912,0.041,0.128
9649,0.071,0.876,0.053,-0.7571
10655,0.086,0.87,0.044,-0.989
12557,0.087,0.807,0.107,0.6412
18392,0.089,0.831,0.08,-0.5499
18216,0.074,0.781,0.145,0.9898
7497,0.0,0.982,0.018,0.4168
104,0.107,0.792,0.101,0.0422
5981,0.05,0.867,0.083,0.9287
17563,0.069,0.731,0.2,0.9984
17994,0.098,0.873,0.029,-0.9957
16299,0.088,0.812,0.1,0.7784
19577,0.057,0.864,0.08,0.595
11201,0.11,0.854,0.036,-0.9205
9142,0.059,0.888,0.053,-0.8689
15020,0.04,0.84,0.121,0.9826
18537,0.065,0.871,0.064,-0.3953
17250,0.054,0.835,0.111,0.9296
1625,0.075,0.747,0.178,0.9934
8806,0.153,0.737,0.111,-0.9657
11154,0.078,0.833,0.088,0.6908
1307,0.061,0.875,0.064,0.1598
8570,0.162,0.801,0.037,-0.7606
13221,0.137,0.603,0.26,0.3919
11416,0.097,0.857,0.046,-0.7418
18192,0.071,0.825,0.104,0.8854
19972,0.025,0.843,0.131,0.8807
4892,0.09,0.852,0.058,-0.9791
4525,0.074,0.876,0.051,-0.9186
17809,0.049,0.883,0.068,0.7735
16658,0.116,0.829,0.056,-0.6775
15887,0.049,0.861,0.09,0.7526
133,0.0,0.959,0.041,0.4404
6247,0.057,0.91,0.033,-0.3182
16500,0.073,0.861,0.066,-0.8992
13632,0.182,0.681,0.138,-0.4767
18648,0.038,0.859,0.103,0.9911
7837,0.063,0.809,0.128,0.9872
3118,0.082,0.826,0.092,0.6232
2064,0.075,0.867,0.058,-0.5748
22167,0.148,0.852,0.0,-0.9218
13073,0.088,0.824,0.088,-0.1027
9760,0.059,0.838,0.103,0.9568
9407,0.021,0.949,0.03,0.5201
20074,0.087,0.805,0.108,0.8714
5645,0.042,0.879,0.079,0.6249
7778,0.159,0.763,0.079,-0.9855
11941,0.09,0.757,0.153,0.9646
9330,0.137,0.776,0.087,-0.9821
18276,0.157,0.774,0.07,-0.96
15625,0.131,0.733,0.136,-0.1571
5325,0.265,0.688,0.046,-0.9981
8534,0.085,0.822,0.093,0.4135
2518,0.054,0.716,0.23,0.9914
6358,0.092,0.853,0.055,-0.9869
19901,0.178,0.806,0.016,-0.9835
7649,0.0,1.0,0.0,0.0
21364,0.081,0.808,0.111,0.9642
3188,0.19,0.727,0.083,-0.9916
22715,0.112,0.85,0.039,-0.9776
17752,0.172,0.76,0.069,-0.9966
22648,0.05,0.849,0.101,0.9004
16629,0.089,0.832,0.079,-0.6483
12059,0.107,0.628,0.265,0.647
1190,0.05,0.818,0.132,0.9808
18119,0.223,0.733,0.044,-0.9891
4110,0.024,0.895,0.08,0.93
15965,0.08,0.903,0.017,-0.6808
2879,0.104,0.855,0.041,-0.9815
6740,0.0,0.964,0.036,0.765
7024,0.224,0.705,0.07,-0.9954
11433,0.078,0.824,0.097,0.6369
15626,0.053,0.874,0.072,0.8795
14109,0.047,0.922,0.032,-0.5835
20988,0.024,0.913,0.063,0.8126
8181,0.11,0.758,0.132,0.9579
9970,0.024,0.871,0.105,0.8151
14020,0.074,0.784,0.141,0.9955
18745,0.052,0.912,0.036,-0.4545
18237,0.069,0.864,0.067,-0.0699
20354,0.071,0.882,0.047,-0.9124
18402,0.079,0.841,0.08,-0.3629
13526,0.029,0.862,0.108,0.8467
19111,0.048,0.892,0.06,0.2035
4519,0.142,0.814,0.044,-0.9951
6503,0.075,0.837,0.088,0.2354
7827,0.01,0.823,0.167,0.9924
14863,0.016,0.834,0.149,0.9311
545,0.159,0.807,0.033,-0.9941
13983,0.067,0.847,0.086,0.9524
12337,0.019,0.829,0.152,0.9755
16057,0.029,0.887,0.084,0.9624
11066,0.04,0.759,0.2,0.9983
12522,0.029,0.891,0.08,0.8201
5207,0.071,0.847,0.082,0.709
1381,0.039,0.856,0.105,0.9798
17127,0.072,0.846,0.082,0.3947
18432,0.041,0.892,0.067,0.128
5237,0.117,0.754,0.129,0.8682
21909,0.0,0.417,0.583,0.8126
18225,0.074,0.856,0.07,-0.1531
547,0.066,0.883,0.051,-0.4939
665,0.019,0.902,0.079,0.9568
14671,0.098,0.851,0.051,-0.9804
7631,0.028,0.889,0.084,0.9134
9872,0.093,0.836,0.072,-0.9593
8793,0.11,0.845,0.045,-0.9774
16265,0.209,0.776,0.015,-0.9906
22995,0.053,0.86,0.087,0.9912
23053,0.079,0.831,0.09,0.719
17318,0.076,0.868,0.056,-0.973
9978,0.139,0.861,0.0,-0.9606
14435,0.126,0.79,0.084,-0.9907
11741,0.077,0.825,0.098,0.3474
887,0.009,0.926,0.064,0.8934
15753,0.011,0.944,0.045,0.6319
18892,0.04,0.876,0.084,0.9876
6042,0.075,0.812,0.114,0.5526
6173,0.063,0.822,0.116,0.907
14406,0.157,0.722,0.121,-0.9907
2592,0.0,0.945,0.055,0.5423
10665,0.064,0.858,0.078,-0.0156
11364,0.156,0.729,0.115,-0.8876
13417,0.137,0.863,0.0,-0.5809
20812,0.089,0.839,0.072,-0.9552
16925,0.051,0.857,0.092,0.9917
19360,0.086,0.803,0.111,0.3162
116,0.133,0.833,0.034,-0.7783
17205,0.102,0.727,0.171,0.9935
9865,0.114,0.732,0.155,0.9287
3894,0.066,0.851,0.083,0.8417
21326,0.148,0.796,0.056,-0.9985
433,0.092,0.818,0.089,0.2023
16943,0.075,0.878,0.047,-0.9015
21099,0.063,0.793,0.144,0.9927
13965,0.229,0.748,0.022,-0.9664
19528,0.132,0.836,0.032,-0.9962
9381,0.085,0.789,0.126,0.8591
6674,0.149,0.762,0.088,-0.9863
11677,0.042,0.827,0.131,0.9813
7828,0.105,0.826,0.069,-0.9432
11469,0.117,0.808,0.075,-0.9947
18046,0.099,0.823,0.078,-0.6072
18324,0.073,0.89,0.037,-0.4588
16096,0.189,0.732,0.079,-0.9929
11932,0.02,0.904,0.077,0.9501
20394,0.252,0.702,0.047,-0.9976
21114,0.139,0.801,0.06,-0.9888
9066,0.14,0.86,0.0,-0.8074
13006,0.129,0.828,0.042,-0.9694
861,0.153,0.781,0.067,-0.989
9129,0.057,0.897,0.046,-0.9251
21321,0.103,0.812,0.085,-0.8934
7858,0.064,0.884,0.052,-0.8166
17757,0.125,0.806,0.069,-0.8516
10660,0.039,0.882,0.079,0.9075
18770,0.043,0.863,0.094,0.9618
3370,0.178,0.74,0.082,-0.9869
16260,0.294,0.706,0.0,-0.3612
8656,0.098,0.727,0.175,0.9936
9554,0.056,0.807,0.138,0.9975
16726,0.082,0.895,0.022,-0.937
21206,0.103,0.793,0.103,0.4588
1844,0.047,0.902,0.05,0.0772
7676,0.151,0.763,0.086,-0.9979
15492,0.089,0.847,0.064,-0.7391
6269,0.048,0.876,0.076,0.9881
2458,0.037,0.89,0.073,0.9193
2545,0.07,0.85,0.081,0.4336
6982,0.043,0.88,0.077,0.9874
619,0.052,0.9,0.048,-0.467
21078,0.085,0.834,0.08,0.15
9734,0.064,0.703,0.233,0.9937
3949,0.049,0.848,0.102,0.9169
2978,0.062,0.88,0.058,-0.4728
11263,0.044,0.894,0.062,0.6499
18141,0.068,0.888,0.044,-0.8254
7515,0.025,0.9,0.075,0.9682
18224,0.097,0.768,0.134,0.988
18477,0.108,0.802,0.09,-0.7662
10369,0.066,0.882,0.052,-0.9428
8220,0.077,0.833,0.091,0.9427
4754,0.086,0.814,0.1,0.4791
7908,0.108,0.825,0.067,-0.9883
18332,0.124,0.817,0.059,-0.9563
7315,0.122,0.757,0.122,-0.0001
19466,0.081,0.855,0.064,-0.9371
18548,0.04,0.889,0.071,0.7096
2184,0.065,0.841,0.094,0.9371
5814,0.117,0.8,0.082,-0.9486
3596,0.037,0.88,0.083,0.9867
737,0.043,0.9,0.057,0.7302
14892,0.031,0.826,0.143,0.9481
20449,0.053,0.791,0.156,0.9587
16003,0.046,0.758,0.196,0.9943
4100,0.06,0.853,0.087,0.8979
2705,0.03,0.871,0.099,0.9772
2578,0.195,0.716,0.089,-0.9974
22465,0.131,0.77,0.1,-0.9982
16764,0.065,0.834,0.101,0.9854
12489,0.088,0.804,0.107,0.9402
18859,0.105,0.845,0.051,-0.9798
4795,0.068,0.828,0.104,0.9521
11313,0.039,0.826,0.135,0.9422
9217,0.117,0.759,0.124,0.6272
11105,0.104,0.849,0.048,-0.9894
20372,0.089,0.856,0.055,-0.9203
956,0.26,0.694,0.046,-0.9993
13327,0.097,0.804,0.099,-0.2154
143,0.104,0.828,0.068,-0.8523
10670,0.022,0.818,0.161,0.9993
333,0.14,0.757,0.103,-0.9906
6349,0.102,0.854,0.045,-0.9337
6253,0.063,0.837,0.1,0.9716
13945,0.214,0.721,0.065,-0.6588
3143,0.096,0.798,0.107,-0.1389
20010,0.025,0.891,0.083,0.9055
22631,0.062,0.828,0.109,0.9111
9016,0.122,0.791,0.087,-0.9511
20713,0.095,0.72,0.185,0.875
17681,0.107,0.784,0.11,0.254
18422,0.114,0.845,0.041,-0.9777
3094,0.133,0.794,0.073,-0.9836
23347,0.094,0.841,0.064,-0.7256
962,0.128,0.817,0.055,-0.9879
14180,0.137,0.768,0.096,-0.7256
22366,0.102,0.806,0.092,-0.9777
611,0.091,0.82,0.09,-0.8205
10783,0.13,0.782,0.088,-0.9908
17483,0.068,0.904,0.028,0.128
3506,0.026,0.852,0.123,0.8074
21923,0.165,0.755,0.079,-0.9995
8901,0.0,0.922,0.078,0.9754
1642,0.065,0.821,0.114,0.992
19229,0.172,0.748,0.08,-0.5106
4918,0.084,0.784,0.131,0.9895
3554,0.077,0.841,0.082,0.502
3993,0.126,0.809,0.065,-0.9946
7841,0.046,0.918,0.036,-0.6908
3126,0.044,0.871,0.085,0.9182
2415,0.069,0.884,0.047,-0.9479
18120,0.092,0.777,0.13,0.9713
5255,0.108,0.721,0.171,0.9799
13177,0.02,0.87,0.11,0.9858
10515,0.083,0.797,0.119,0.9648
22308,0.062,0.851,0.087,0.5659
6905,0.053,0.895,0.052,-0.0516
14958,0.172,0.752,0.076,-0.9779
13112,0.154,0.718,0.129,-0.5411
2759,0.053,0.885,0.062,0.6252
23455,0.014,0.903,0.082,0.8588
4877,0.139,0.831,0.031,-0.9973
22039,0.052,0.881,0.067,0.583
4525,0.11,0.88,0.01,-0.9764
6374,0.125,0.836,0.039,-0.9882
18683,0.127,0.846,0.027,-0.9886
22086,0.119,0.845,0.037,-0.9983
16668,0.102,0.835,0.063,-0.9287
16737,0.041,0.828,0.131,0.9869
17539,0.106,0.828,0.066,-0.9493
19406,0.167,0.732,0.101,-0.9308
21747,0.057,0.818,0.125,0.9582
7042,0.048,0.78,0.173,0.9988
20955,0.029,0.834,0.137,0.9913
17031,0.031,0.816,0.154,0.9985
3440,0.077,0.831,0.093,0.6216
14352,0.078,0.785,0.137,0.3818
20671,0.088,0.885,0.027,-0.9501
18239,0.02,0.826,0.154,0.9823
8064,0.101,0.841,0.058,-0.8786
20788,0.164,0.727,0.109,-0.9563
4342,0.086,0.821,0.093,0.5485
16660,0.061,0.829,0.11,0.9423
9442,0.032,0.942,0.026,-0.4811
5938,0.056,0.803,0.141,0.9965
15480,0.0,0.81,0.19,0.6892
14038,0.045,0.82,0.135,0.9689
21095,0.061,0.841,0.098,0.917
15517,0.175,0.717,0.108,-0.9931
3858,0.067,0.862,0.071,0.9063
13660,0.063,0.794,0.144,0.9876
19331,0.081,0.902,0.017,-0.9719
7885,0.133,0.703,0.164,0.9637
12435,0.045,0.87,0.085,0.9246
5285,0.126,0.825,0.049,-0.9846
4061,0.06,0.814,0.126,0.9917
21793,0.101,0.851,0.048,-0.9231
7744,0.059,0.775,0.166,0.9919
18160,0.02,0.931,0.049,0.4939
1337,0.112,0.832,0.056,-0.6808
2157,0.0,0.958,0.042,0.0258
12976,0.155,0.762,0.083,-0.9911
7493,0.153,0.803,0.044,-0.6369
4964,0.032,0.88,0.088,0.9254
5506,0.073,0.817,0.11,0.8669
14032,0.021,0.963,0.016,-0.0413
4278,0.057,0.892,0.051,0.3239
2723,0.126,0.774,0.1,-0.9341
3531,0.04,0.872,0.089,0.9925
16276,0.0,0.935,0.065,0.4019
9985,0.115,0.795,0.09,-0.9733
1738,0.104,0.788,0.107,-0.1531
2126,0.016,0.978,0.006,-0.4086
20157,0.053,0.901,0.046,0.2638
13300,0.068,0.8,0.133,0.9808
2771,0.0,0.925,0.075,0.7269
645,0.056,0.822,0.122,0.8834
5104,0.045,0.926,0.029,-0.7227
2024,0.119,0.816,0.065,-0.9933
21300,0.049,0.84,0.11,0.7346
7697,0.033,0.902,0.065,0.2732
16241,0.104,0.849,0.046,-0.979
4142,0.2,0.706,0.093,-0.9973
9611,0.04,0.871,0.089,0.9876
4424,0.053,0.895,0.052,0.3612
15242,0.045,0.863,0.092,0.9468
4833,0.044,0.825,0.131,0.9983
11855,0.102,0.823,0.075,-0.8679
1105,0.043,0.875,0.082,0.6025
7640,0.115,0.807,0.078,-0.9847
1883,0.052,0.872,0.075,0.8297
5086,0.064,0.836,0.1,0.9554
11230,0.052,0.922,0.026,-0.7269
21052,0.067,0.852,0.081,0.8827
16209,0.036,0.895,0.069,0.7585
22871,0.07,0.86,0.07,-0.8105
8463,0.081,0.864,0.054,-0.9498
3466,0.089,0.792,0.119,0.9795
17752,0.097,0.819,0.084,-0.5439
11289,0.059,0.849,0.092,0.9886
5688,0.092,0.796,0.113,0.7849
11089,0.116,0.801,0.083,-0.9819
19961,0.141,0.709,0.15,0.0534
4290,0.121,0.827,0.053,-0.9943
13601,0.056,0.808,0.137,0.9962
7163,0.079,0.834,0.087,-0.0531
20779,0.172,0.688,0.14,-0.5927
6352,0.084,0.872,0.044,-0.9636
5784,0.117,0.75,0.132,0.7556
9937,0.134,0.822,0.044,-0.9905
20492,0.137,0.802,0.061,-0.9964
14461,0.13,0.795,0.075,-0.9935
14436,0.04,0.926,0.034,-0.126
1307,0.016,0.912,0.073,0.962
1035,0.122,0.754,0.125,-0.0002
14560,0.074,0.825,0.101,0.8761
10466,0.088,0.866,0.046,-0.7854
5575,0.116,0.813,0.071,-0.992
20248,0.149,0.683,0.168,0.5707
2441,0.022,0.868,0.11,0.8625
16994,0.048,0.873,0.078,0.25
11266,0.107,0.747,0.146,0.5719
1837,0.121,0.792,0.088,-0.9304
4482,0.042,0.905,0.053,0.0258
159,0.0,0.912,0.088,0.8434
7317,0.039,0.868,0.093,0.9354
4922,0.027,0.944,0.029,0.1278
18349,0.203,0.756,0.041,-0.9988
7315,0.087,0.865,0.048,-0.9911
10407,0.0,0.873,0.127,0.6866
8037,0.086,0.892,0.022,-0.9785
9744,0.092,0.825,0.083,-0.6395
14102,0.078,0.83,0.092,0.8747
16595,0.049,0.874,0.077,0.6462
7829,0.084,0.795,0.121,0.9706
17885,0.095,0.841,0.065,-0.9678
13587,0.051,0.837,0.113,0.9475
18014,0.049,0.941,0.01,-0.8305
13667,0.114,0.828,0.058,-0.9954
9534,0.08,0.812,0.108,0.8524
6795,0.096,0.793,0.111,0.7707
3155,0.109,0.81,0.081,-0.9403
8210,0.062,0.884,0.054,0.0202
13801,0.22,0.633,0.147,-0.6409
21041,0.103,0.813,0.083,-0.9747
4459,0.027,0.924,0.049,0.7929
10372,0.102,0.834,0.064,-0.9135
13514,0.078,0.805,0.117,0.5106
14055,0.24,0.667,0.094,-0.9874
18540,0.198,0.757,0.045,-0.9903
9924,0.02,0.898,0.082,0.9465
18550,0.022,0.967,0.011,-0.2675
12517,0.06,0.842,0.098,0.963
15426,0.149,0.752,0.099,-0.9737
10260,0.053,0.877,0.07,0.8834
12186,0.158,0.813,0.029,-0.9899
16797,0.163,0.801,0.036,-0.9852
14841,0.158,0.784,0.058,-0.8519
7451,0.03,0.917,0.053,0.8087
3449,0.048,0.856,0.096,0.9645
3753,0.084,0.828,0.088,-0.2484
21169,0.075,0.873,0.053,-0.7941
642,0.037,0.919,0.043,-0.0798
14684,0.146,0.854,0.0,-0.34
10142,0.078,0.883,0.039,-0.9009
19260,0.246,0.688,0.066,-0.9642
18482,0.082,0.817,0.101,0.0093
19542,0.017,0.817,0.165,0.9929
21474,0.161,0.728,0.111,-0.3818
2894,0.054,0.889,0.057,-0.3637
14110,0.0,0.834,0.166,0.4898
4412,0.058,0.828,0.114,0.9946
13237,0.097,0.834,0.069,-0.9804
6972,0.069,0.851,0.08,0.7271
13122,0.182,0.794,0.024,-0.9971
11023,0.117,0.724,0.16,0.9005
